filename,label
utt_156962,sd
utt_156963,b
utt_156964,sd
utt_156965,^2
utt_156966,+
utt_156967,+
utt_156968,%
utt_156969,sd
utt_156970,b
utt_156971,%
utt_156972,sd
utt_156973,sd
utt_156974,b
utt_156975,sd
utt_156976,b
utt_156977,+
utt_156978,%
utt_156979,qy^d
utt_156980,%
utt_156981,qy^d
utt_156982,sv
utt_156983,%
utt_156984,+
utt_156985,ar
utt_156986,sv
utt_156987,sv
utt_156988,b
utt_156989,%
utt_156990,b
utt_156991,sv
utt_156992,sd
utt_156993,sv
utt_156994,sv
utt_156995,sd
utt_156996,b
utt_156997,sd
utt_156998,b
utt_156999,+
utt_157000,sd
utt_157001,b
utt_157002,+
utt_157003,sd
utt_157004,sd
utt_157005,b
utt_157006,sd
utt_157007,b
utt_157008,sd
utt_157009,sd
utt_157010,sv
utt_157011,sd
utt_157012,+
utt_157013,sv
utt_157014,+
utt_157015,sd
utt_157016,+
utt_157017,b
utt_157018,+
utt_157019,b
utt_157020,sd
utt_157021,b
utt_157022,sv
utt_157023,sv
utt_157024,sv
utt_157025,b
utt_157026,sv
utt_157027,sv
utt_157028,b^m
utt_157029,aa
utt_157030,aa
utt_157031,%
utt_157032,%
utt_157033,sd
utt_157034,b
utt_157035,sd
utt_157036,b
utt_157037,+
utt_157038,b
utt_157039,+
utt_157040,b
utt_157041,sd
utt_157042,b
utt_157043,+
utt_157044,b
utt_157045,sd
utt_157046,b
utt_157047,+
utt_157048,b
utt_157049,^h
utt_157050,+
utt_157051,+
utt_157052,qy
utt_157053,b
utt_157054,+
utt_157055,ny
utt_157056,qy^d
utt_157057,sv
utt_157058,b
utt_157059,^q
utt_157060,^q
utt_157061,b
utt_157062,sd
utt_157063,b
utt_157064,b
utt_157065,qw
utt_157066,qy
utt_157067,qy
utt_157068,nn
utt_157069,sd
utt_157070,aa
utt_157071,b
utt_157072,sd
utt_157073,sd
utt_157074,b
utt_157075,sd
utt_157076,sv
utt_157077,b
utt_157078,+
utt_157079,aa
utt_157080,aa
utt_157081,aa
utt_157082,%
utt_157083,sd
utt_157084,b
utt_157085,+
utt_157086,aa
utt_157087,b
utt_157088,sd
utt_157089,b
utt_157090,sd
utt_157091,b
utt_157092,sd
utt_157093,b
utt_157094,sv
utt_157095,b
utt_157096,+
utt_157097,sv
utt_157098,b
utt_157099,sv
utt_157100,aa
utt_157101,sv
utt_157102,aa
utt_157103,+
utt_157104,%
utt_157105,sd
utt_157106,b
utt_157107,+
utt_157108,oo_co_cc
utt_157109,qy
utt_157110,sd
utt_157111,sd
utt_157112,b
utt_157113,sd
utt_157114,b
utt_157115,sd
utt_157116,sd
utt_157117,sd
utt_157118,sd
utt_157119,sd
utt_157120,b
utt_157121,b
utt_157122,ba
utt_157123,sd
utt_157124,sd
utt_157125,sd
utt_157126,sd
utt_157127,x
utt_157128,+
utt_157129,sd
utt_157130,b
utt_157131,+
utt_157132,sd
utt_157133,sd
utt_157134,sd
utt_157135,b
utt_157136,+
utt_157137,sd
utt_157138,sd
utt_157139,b
utt_157140,+
utt_157141,sd
utt_157142,sd
utt_157143,sd
utt_157144,b
utt_157145,+
utt_157146,sd
utt_157147,sd
utt_157148,ba
utt_157149,+
utt_157150,sd
utt_157151,b
utt_157152,+
utt_157153,b
utt_157154,sd
utt_157155,sd
utt_157156,x
utt_157157,+
utt_157158,sv
utt_157159,sd
utt_157160,ba
utt_157161,+
utt_157162,sd
utt_157163,sd
utt_157164,sd
utt_157165,ba
utt_157166,sd
utt_157167,sv
utt_157168,sd
utt_157169,ba
utt_157170,%
utt_157171,b
utt_157172,sd
utt_157173,sv
utt_157174,sd
utt_157175,ba
utt_157176,+
utt_157177,%
utt_157178,b^m
utt_157179,ba
utt_157180,ba
utt_157181,ba
utt_157182,sd
utt_157183,b
utt_157184,sd
utt_157185,b
utt_157186,sd
utt_157187,sd
utt_157188,sd
utt_157189,b
utt_157190,sd
utt_157191,b
utt_157192,sd
utt_157193,b
utt_157194,sd
utt_157195,ba
utt_157196,ba
utt_157197,sd
utt_157198,b
utt_157199,+
utt_157200,sd
utt_157201,sd
utt_157202,b
utt_157203,qw
utt_157204,sd
utt_157205,bk
utt_157206,qy^d
utt_157207,na
utt_157208,na
utt_157209,sd
utt_157210,b
utt_157211,ba
utt_157212,ba
utt_157213,%
utt_157214,qy^d
utt_157215,na
utt_157216,sd
utt_157217,b
utt_157218,sd
utt_157219,ba
utt_157220,ba
utt_157221,bf
utt_157222,aa
utt_157223,sd
utt_157224,bf
utt_157225,+
utt_157226,aa
utt_157227,aa
utt_157228,qy
utt_157229,nn
utt_157230,nn
utt_157231,nn
utt_157232,ba
utt_157233,sd
utt_157234,ba
utt_157235,sd
utt_157236,qy
utt_157237,na
utt_157238,aa
utt_157239,aa
utt_157240,sd
utt_157241,%
utt_157242,sv
utt_157243,sv
utt_157244,br
utt_157245,sd
utt_157246,aa
utt_157247,aa
utt_157248,sv
utt_157249,aa
utt_157250,aa
utt_157251,sd
utt_157252,x
utt_157253,sd
utt_157254,b
utt_157255,+
utt_157256,qw
utt_157257,sd
utt_157258,ba
utt_157259,sv
utt_157260,aa
utt_157261,%
utt_157262,"fo_o_fw_""_by_bc"
utt_157263,qw
utt_157264,sd
utt_157265,sd
utt_157266,sd
utt_157267,b
utt_157268,sd
utt_157269,sd
utt_157270,sd
utt_157271,sd
utt_157272,b
utt_157273,sd
utt_157274,sd
utt_157275,sd
utt_157276,sd
utt_157277,sd
utt_157278,sd
utt_157279,%
utt_157280,sd
utt_157281,sd
utt_157282,%
utt_157283,sd
utt_157284,sd
utt_157285,sd
utt_157286,sd
utt_157287,b
utt_157288,qy
utt_157289,ny
utt_157290,bk
utt_157291,ba
utt_157292,b
utt_157293,sd
utt_157294,sv
utt_157295,%
utt_157296,sd
utt_157297,b
utt_157298,sd
utt_157299,b
utt_157300,+
utt_157301,sd
utt_157302,b
utt_157303,+
utt_157304,sd
utt_157305,sd
utt_157306,b
utt_157307,+
utt_157308,ba
utt_157309,sd
utt_157310,sd
utt_157311,sd
utt_157312,b
utt_157313,b
utt_157314,qy
utt_157315,b
utt_157316,b
utt_157317,b
utt_157318,sd
utt_157319,sd
utt_157320,sd
utt_157321,sd
utt_157322,sd
utt_157323,b
utt_157324,sd
utt_157325,b
utt_157326,sd
utt_157327,b
utt_157328,sd
utt_157329,b
utt_157330,h
utt_157331,sd
utt_157332,b
utt_157333,b
utt_157334,sv
utt_157335,b
utt_157336,+
utt_157337,aa
utt_157338,sv
utt_157339,sd
utt_157340,sd
utt_157341,b
utt_157342,+
utt_157343,b
utt_157344,+
utt_157345,%
utt_157346,sd
utt_157347,sd
utt_157348,b
utt_157349,sd
utt_157350,b
utt_157351,sd
utt_157352,sd
utt_157353,sd
utt_157354,aa
utt_157355,ba
utt_157356,b
utt_157357,%
utt_157358,sd
utt_157359,sd
utt_157360,sd
utt_157361,sd
utt_157362,b
utt_157363,%
utt_157364,sd
utt_157365,b
utt_157366,%
utt_157367,sd
utt_157368,sd
utt_157369,sd
utt_157370,sd
utt_157371,b
utt_157372,x
utt_157373,"fo_o_fw_""_by_bc"
utt_157374,qy
utt_157375,nn
utt_157376,sd
utt_157377,qy
utt_157378,ny
utt_157379,ny
utt_157380,b
utt_157381,sd
utt_157382,sd
utt_157383,sd
utt_157384,ba
utt_157385,b
utt_157386,sd
utt_157387,sd
utt_157388,sd
utt_157389,%
utt_157390,b
utt_157391,sd
utt_157392,b
utt_157393,+
utt_157394,b^m
utt_157395,b
utt_157396,sd
utt_157397,ba
utt_157398,b
utt_157399,sd
utt_157400,b
utt_157401,sd
utt_157402,sd
utt_157403,b
utt_157404,ba
utt_157405,+
utt_157406,b
utt_157407,sd
utt_157408,sv
utt_157409,aa
utt_157410,sv
utt_157411,sd
utt_157412,b
utt_157413,%
utt_157414,sd
utt_157415,sd
utt_157416,b
utt_157417,b
utt_157418,x
utt_157419,sd
utt_157420,b
utt_157421,sd
utt_157422,sd
utt_157423,sd
utt_157424,b
utt_157425,^2
utt_157426,b
utt_157427,sv
utt_157428,sv
utt_157429,sv
utt_157430,b
utt_157431,sd
utt_157432,sd
utt_157433,sd
utt_157434,sd
utt_157435,b
utt_157436,sv
utt_157437,b
utt_157438,sd
utt_157439,sd
utt_157440,b
utt_157441,sd
utt_157442,sd
utt_157443,sd
utt_157444,b
utt_157445,%
utt_157446,sd
utt_157447,sd
utt_157448,b
utt_157449,sd
utt_157450,b
utt_157451,b
utt_157452,sd
utt_157453,b
utt_157454,sv
utt_157455,b
utt_157456,sd
utt_157457,%
utt_157458,ba
utt_157459,sd
utt_157460,ba
utt_157461,b
utt_157462,sd
utt_157463,sd
utt_157464,qw
utt_157465,sd
utt_157466,b^m
utt_157467,ba
utt_157468,b
utt_157469,+
utt_157470,b
utt_157471,%
utt_157472,qy
utt_157473,%
utt_157474,ng
utt_157475,sd
utt_157476,sd
utt_157477,b
utt_157478,+
utt_157479,b
utt_157480,sd
utt_157481,b
utt_157482,+
utt_157483,sd
utt_157484,b
utt_157485,sd
utt_157486,sd
utt_157487,sd
utt_157488,%
utt_157489,b
utt_157490,b
utt_157491,b
utt_157492,%
utt_157493,sd
utt_157494,sd
utt_157495,sd
utt_157496,qy
utt_157497,%
utt_157498,%
utt_157499,sd
utt_157500,no
utt_157501,sd
utt_157502,b
utt_157503,+
utt_157504,sd
utt_157505,sd
utt_157506,sd
utt_157507,b
utt_157508,sd
utt_157509,sd
utt_157510,b
utt_157511,sd
utt_157512,b
utt_157513,sd
utt_157514,b
utt_157515,b
utt_157516,sd
utt_157517,b
utt_157518,sd
utt_157519,sd
utt_157520,+
utt_157521,x
utt_157522,sv
utt_157523,sd
utt_157524,b
utt_157525,x
utt_157526,+
utt_157527,sd
utt_157528,%
utt_157529,b
utt_157530,%
utt_157531,sd
utt_157532,sd
utt_157533,sd
utt_157534,sd
utt_157535,b
utt_157536,x
utt_157537,sd
utt_157538,"fo_o_fw_""_by_bc"
utt_157539,qw
utt_157540,sd
utt_157541,bk
utt_157542,b
utt_157543,sd
utt_157544,sd
utt_157545,sd
utt_157546,sd
utt_157547,sd
utt_157548,%
utt_157549,b
utt_157550,b
utt_157551,ba
utt_157552,sd
utt_157553,qy
utt_157554,+
utt_157555,+
utt_157556,ny
utt_157557,qy
utt_157558,%
utt_157559,sd
utt_157560,sd
utt_157561,sd
utt_157562,x
utt_157563,sd
utt_157564,ad
utt_157565,b
utt_157566,+
utt_157567,ad
utt_157568,aa
utt_157569,sd
utt_157570,b
utt_157571,qw
utt_157572,qw
utt_157573,sd
utt_157574,ba
utt_157575,sd
utt_157576,sv
utt_157577,b
utt_157578,sd
utt_157579,^h
utt_157580,sd
utt_157581,sd
utt_157582,sd
utt_157583,sd
utt_157584,sd
utt_157585,x
utt_157586,+
utt_157587,sd
utt_157588,sd
utt_157589,b
utt_157590,%
utt_157591,sd
utt_157592,b
utt_157593,+
utt_157594,b
utt_157595,sd
utt_157596,%
utt_157597,sd
utt_157598,sd
utt_157599,b
utt_157600,+
utt_157601,x
utt_157602,sd
utt_157603,b
utt_157604,+
utt_157605,sd
utt_157606,qw
utt_157607,sd
utt_157608,sd
utt_157609,sd
utt_157610,b
utt_157611,sd
utt_157612,sd
utt_157613,b
utt_157614,+
utt_157615,sd
utt_157616,sd
utt_157617,sd
utt_157618,b
utt_157619,+
utt_157620,%
utt_157621,b
utt_157622,x
utt_157623,ba
utt_157624,b
utt_157625,b
utt_157626,ba
utt_157627,sv
utt_157628,b
utt_157629,b
utt_157630,sd
utt_157631,b
utt_157632,+
utt_157633,sd
utt_157634,b
utt_157635,+
utt_157636,b
utt_157637,%
utt_157638,sd
utt_157639,b
utt_157640,sd
utt_157641,sv
utt_157642,sv
utt_157643,b
utt_157644,sd
utt_157645,x
utt_157646,+
utt_157647,%
utt_157648,b
utt_157649,b
utt_157650,sv
utt_157651,sv
utt_157652,b
utt_157653,+
utt_157654,b
utt_157655,sd
utt_157656,b
utt_157657,b
utt_157658,sd
utt_157659,%
utt_157660,sd
utt_157661,b
utt_157662,sd
utt_157663,b
utt_157664,%
utt_157665,^2
utt_157666,aa
utt_157667,sd
utt_157668,sd
utt_157669,sd
utt_157670,b
utt_157671,b
utt_157672,+
utt_157673,sd
utt_157674,ba
utt_157675,+
utt_157676,sd
utt_157677,sd
utt_157678,sd
utt_157679,ba
utt_157680,sv
utt_157681,sv
utt_157682,x
utt_157683,sv
utt_157684,ba
utt_157685,+
utt_157686,sv
utt_157687,ba
utt_157688,+
utt_157689,sv
utt_157690,sv
utt_157691,sv
utt_157692,b
utt_157693,sv
utt_157694,sd
utt_157695,b
utt_157696,b
utt_157697,%
utt_157698,sd
utt_157699,%
utt_157700,sd
utt_157701,sd
utt_157702,sd
utt_157703,sd
utt_157704,b
utt_157705,sd
utt_157706,sd
utt_157707,sd
utt_157708,sd
utt_157709,x
utt_157710,sd
utt_157711,b
utt_157712,sd
utt_157713,sd
utt_157714,b
utt_157715,sd
utt_157716,ba
utt_157717,sd
utt_157718,sd
utt_157719,sd
utt_157720,b
utt_157721,sd
utt_157722,sd
utt_157723,b
utt_157724,b
utt_157725,%
utt_157726,%
utt_157727,sd
utt_157728,sv
utt_157729,sd
utt_157730,b
utt_157731,+
utt_157732,b
utt_157733,sd
utt_157734,b
utt_157735,sd
utt_157736,b
utt_157737,+
utt_157738,sd
utt_157739,b
utt_157740,sd
utt_157741,%
utt_157742,ba
utt_157743,qy
utt_157744,nn
utt_157745,sd
utt_157746,sd
utt_157747,%
utt_157748,sd
utt_157749,b
utt_157750,sd
utt_157751,bh
utt_157752,sd
utt_157753,sd
utt_157754,sd
utt_157755,+
utt_157756,+
utt_157757,+
utt_157758,b
utt_157759,sd
utt_157760,sv
utt_157761,b
utt_157762,sd
utt_157763,sd
utt_157764,sd
utt_157765,sd
utt_157766,sd
utt_157767,qw
utt_157768,sd
utt_157769,sd
utt_157770,%
utt_157771,sd
utt_157772,sd
utt_157773,sd
utt_157774,b
utt_157775,+
utt_157776,sd
utt_157777,sd
utt_157778,sd
utt_157779,sd
utt_157780,b
utt_157781,sd
utt_157782,sd
utt_157783,sd
utt_157784,sd
utt_157785,b
utt_157786,+
utt_157787,sv
utt_157788,ba
utt_157789,sv
utt_157790,b
utt_157791,sd
utt_157792,sd
utt_157793,sd
utt_157794,sd
utt_157795,sd
utt_157796,b
utt_157797,sd
utt_157798,b
utt_157799,+
utt_157800,sd
utt_157801,b
utt_157802,sd
utt_157803,x
utt_157804,sd
utt_157805,sd
utt_157806,b
utt_157807,+
utt_157808,ba
utt_157809,sv
utt_157810,b
utt_157811,+
utt_157812,sv
utt_157813,qw
utt_157814,%
utt_157815,%
utt_157816,b
utt_157817,qy^d
utt_157818,na
utt_157819,b
utt_157820,%
utt_157821,sv
utt_157822,sd
utt_157823,sd
utt_157824,b
utt_157825,+
utt_157826,sd
utt_157827,ba
utt_157828,sv
utt_157829,sd
utt_157830,sd
utt_157831,sd
utt_157832,b
utt_157833,+
utt_157834,sd
utt_157835,ba
utt_157836,b
utt_157837,%
utt_157838,sd
utt_157839,sd
utt_157840,%
utt_157841,ba
utt_157842,ba
utt_157843,aa
utt_157844,%
utt_157845,sd
utt_157846,ba
utt_157847,+
utt_157848,sd
utt_157849,b
utt_157850,+
utt_157851,sd
utt_157852,b
utt_157853,sd
utt_157854,sd
utt_157855,b
utt_157856,+
utt_157857,sd
utt_157858,b
utt_157859,%
utt_157860,sd
utt_157861,b
utt_157862,%
utt_157863,b
utt_157864,%
utt_157865,sd
utt_157866,sd
utt_157867,sd
utt_157868,b
utt_157869,+
utt_157870,sd
utt_157871,x
utt_157872,+
utt_157873,sd
utt_157874,sd
utt_157875,ba
utt_157876,ad
utt_157877,b
utt_157878,sd
utt_157879,sd
utt_157880,b
utt_157881,%
utt_157882,sd
utt_157883,sd
utt_157884,ba
utt_157885,sd
utt_157886,sv
utt_157887,b
utt_157888,sd
utt_157889,b
utt_157890,b
utt_157891,sv
utt_157892,sd
utt_157893,sd
utt_157894,sd
utt_157895,sd
utt_157896,sd
utt_157897,b
utt_157898,sd
utt_157899,sd
utt_157900,sd
utt_157901,%
utt_157902,ba
utt_157903,sd
utt_157904,sd
utt_157905,b
utt_157906,+
utt_157907,"fo_o_fw_""_by_bc"
utt_157908,qy
utt_157909,ny
utt_157910,sd
utt_157911,bk
utt_157912,qy
utt_157913,ng
utt_157914,sd
utt_157915,b
utt_157916,sd
utt_157917,sd
utt_157918,x
utt_157919,sd
utt_157920,bk
utt_157921,sd
utt_157922,sd
utt_157923,b
utt_157924,sd
utt_157925,b
utt_157926,+
utt_157927,b
utt_157928,+
utt_157929,b
utt_157930,b
utt_157931,sd
utt_157932,ba
utt_157933,sd
utt_157934,x
utt_157935,sd
utt_157936,sd
utt_157937,b
utt_157938,+
utt_157939,b
utt_157940,sd
utt_157941,b
utt_157942,+
utt_157943,ba
utt_157944,sd
utt_157945,^h
utt_157946,sd
utt_157947,x
utt_157948,+
utt_157949,sd
utt_157950,bh
utt_157951,nn
utt_157952,sd
utt_157953,bk
utt_157954,x
utt_157955,sd
utt_157956,sd
utt_157957,b
utt_157958,+
utt_157959,b
utt_157960,+
utt_157961,%
utt_157962,+
utt_157963,sd
utt_157964,b
utt_157965,ba
utt_157966,sd
utt_157967,sd
utt_157968,sd
utt_157969,sd
utt_157970,b
utt_157971,+
utt_157972,b
utt_157973,sd
utt_157974,sd
utt_157975,b
utt_157976,sd
utt_157977,sd
utt_157978,sd
utt_157979,b
utt_157980,+
utt_157981,ba
utt_157982,sd
utt_157983,ba
utt_157984,sd
utt_157985,b
utt_157986,sd
utt_157987,b
utt_157988,sd
utt_157989,b
utt_157990,sd
utt_157991,sd
utt_157992,sd
utt_157993,b
utt_157994,+
utt_157995,b
utt_157996,%
utt_157997,%
utt_157998,sd
utt_157999,sd
utt_158000,+
utt_158001,%
utt_158002,+
utt_158003,ny
utt_158004,sd
utt_158005,qy
utt_158006,ny
utt_158007,ba
utt_158008,sd
utt_158009,ba
utt_158010,b
utt_158011,sd
utt_158012,sd
utt_158013,b
utt_158014,%
utt_158015,qy
utt_158016,sd
utt_158017,sd
utt_158018,sd
utt_158019,b
utt_158020,sd
utt_158021,sd
utt_158022,b
utt_158023,sd
utt_158024,sd
utt_158025,b
utt_158026,sd
utt_158027,sd
utt_158028,%
utt_158029,sd
utt_158030,sd
utt_158031,b
utt_158032,+
utt_158033,sd
utt_158034,b
utt_158035,+
utt_158036,%
utt_158037,%
utt_158038,qy
utt_158039,na
utt_158040,b
utt_158041,sd
utt_158042,sd
utt_158043,sd
utt_158044,b
utt_158045,+
utt_158046,sd
utt_158047,ba
utt_158048,ba
utt_158049,%
utt_158050,sd
utt_158051,sd
utt_158052,b
utt_158053,+
utt_158054,%
utt_158055,qy
utt_158056,%
utt_158057,na
utt_158058,bk
utt_158059,sd
utt_158060,qy
utt_158061,na
utt_158062,ny
utt_158063,ny
utt_158064,sd
utt_158065,b
utt_158066,b
utt_158067,sd
utt_158068,sd
utt_158069,ba
utt_158070,sd
utt_158071,sd
utt_158072,b
utt_158073,sd
utt_158074,b
utt_158075,sd
utt_158076,b
utt_158077,sd
utt_158078,b
utt_158079,sd
utt_158080,sd
utt_158081,b
utt_158082,+
utt_158083,sd
utt_158084,bh
utt_158085,sd
utt_158086,b
utt_158087,sd
utt_158088,sd
utt_158089,b
utt_158090,+
utt_158091,sd
utt_158092,sv
utt_158093,b
utt_158094,+
utt_158095,aa
utt_158096,ba
utt_158097,bf
utt_158098,sd
utt_158099,b
utt_158100,x
utt_158101,ba
utt_158102,b
utt_158103,sd
utt_158104,ba
utt_158105,b
utt_158106,sd
utt_158107,b
utt_158108,sv
utt_158109,b
utt_158110,sd
utt_158111,sd
utt_158112,b
utt_158113,+
utt_158114,sd
utt_158115,b
utt_158116,+
utt_158117,qw
utt_158118,qy
utt_158119,qy
utt_158120,x
utt_158121,qy
utt_158122,no
utt_158123,b
utt_158124,sd
utt_158125,sd
utt_158126,sd
utt_158127,sd
utt_158128,qy
utt_158129,nn
utt_158130,nn
utt_158131,sd
utt_158132,sd
utt_158133,bd
utt_158134,sd
utt_158135,qo
utt_158136,b
utt_158137,sd
utt_158138,bk
utt_158139,qo
utt_158140,^h
utt_158141,sd
utt_158142,sd
utt_158143,b
utt_158144,sd
utt_158145,sd
utt_158146,sd
utt_158147,sd
utt_158148,sd
utt_158149,sd
utt_158150,qy
utt_158151,na
utt_158152,x
utt_158153,sd
utt_158154,^2
utt_158155,+
utt_158156,b
utt_158157,sd
utt_158158,sd
utt_158159,sd
utt_158160,sv
utt_158161,aa
utt_158162,aa
utt_158163,qo
utt_158164,sd
utt_158165,qrr
utt_158166,+
utt_158167,sd
utt_158168,sd
utt_158169,b
utt_158170,+
utt_158171,sd
utt_158172,sd
utt_158173,sd
utt_158174,sd
utt_158175,b
utt_158176,sd
utt_158177,sd
utt_158178,sd
utt_158179,sd
utt_158180,sv
utt_158181,aa
utt_158182,+
utt_158183,sv
utt_158184,%
utt_158185,ba
utt_158186,sv
utt_158187,ba
utt_158188,ba
utt_158189,sd
utt_158190,sd
utt_158191,%
utt_158192,sd
utt_158193,sd
utt_158194,b^m
utt_158195,sd
utt_158196,sd
utt_158197,b
utt_158198,+
utt_158199,sd
utt_158200,b
utt_158201,+
utt_158202,sd
utt_158203,sd
utt_158204,sd
utt_158205,ba
utt_158206,b
utt_158207,sv
utt_158208,ba
utt_158209,+
utt_158210,sd
utt_158211,sv
utt_158212,qy
utt_158213,ny
utt_158214,%
utt_158215,sd
utt_158216,^2
utt_158217,+
utt_158218,b
utt_158219,sv
utt_158220,ba
utt_158221,sv
utt_158222,%
utt_158223,sd
utt_158224,ba
utt_158225,sv
utt_158226,b
utt_158227,+
utt_158228,sd
utt_158229,sd
utt_158230,h
utt_158231,qy^d
utt_158232,sd
utt_158233,sd
utt_158234,nn
utt_158235,sd
utt_158236,b
utt_158237,%
utt_158238,sd
utt_158239,sd
utt_158240,qy
utt_158241,+
utt_158242,qy
utt_158243,na
utt_158244,ny
utt_158245,sd
utt_158246,ba
utt_158247,sd
utt_158248,b
utt_158249,sv
utt_158250,sv
utt_158251,b
utt_158252,+
utt_158253,sd
utt_158254,%
utt_158255,"fo_o_fw_""_by_bc"
utt_158256,%
utt_158257,qw
utt_158258,sd
utt_158259,b
utt_158260,sd
utt_158261,b
utt_158262,qy
utt_158263,b
utt_158264,+
utt_158265,qrr
utt_158266,b
utt_158267,^h
utt_158268,b
utt_158269,sd
utt_158270,b
utt_158271,b
utt_158272,sd
utt_158273,b
utt_158274,qo
utt_158275,^h
utt_158276,^h
utt_158277,sd
utt_158278,sd
utt_158279,b
utt_158280,sd
utt_158281,sd
utt_158282,ba
utt_158283,%
utt_158284,%
utt_158285,%
utt_158286,sd
utt_158287,sd
utt_158288,b
utt_158289,sv
utt_158290,sv
utt_158291,sv
utt_158292,aap_am
utt_158293,b
utt_158294,sv
utt_158295,%
utt_158296,aa
utt_158297,aa
utt_158298,aa
utt_158299,sv
utt_158300,%
utt_158301,sv
utt_158302,%
utt_158303,qy
utt_158304,na
utt_158305,sd
utt_158306,b
utt_158307,sd
utt_158308,sd
utt_158309,b
utt_158310,sd
utt_158311,sd
utt_158312,b
utt_158313,b
utt_158314,sd
utt_158315,sv
utt_158316,sv
utt_158317,sd
utt_158318,b
utt_158319,sd
utt_158320,sv
utt_158321,+
utt_158322,b
utt_158323,sd
utt_158324,%
utt_158325,b
utt_158326,sd
utt_158327,sd
utt_158328,b
utt_158329,b
utt_158330,sd
utt_158331,b
utt_158332,sd
utt_158333,b
utt_158334,sd
utt_158335,aa
utt_158336,aa
utt_158337,sd
utt_158338,b
utt_158339,sd
utt_158340,h
utt_158341,sd
utt_158342,sd
utt_158343,b
utt_158344,b
utt_158345,+
utt_158346,sd
utt_158347,b
utt_158348,+
utt_158349,sv
utt_158350,b
utt_158351,x
utt_158352,+
utt_158353,sd
utt_158354,sd
utt_158355,b
utt_158356,+
utt_158357,sd
utt_158358,b
utt_158359,b
utt_158360,%
utt_158361,%
utt_158362,sd
utt_158363,sd
utt_158364,b
utt_158365,sd
utt_158366,sd
utt_158367,sd
utt_158368,sd
utt_158369,sd
utt_158370,ba
utt_158371,aa
utt_158372,qy
utt_158373,sd
utt_158374,b
utt_158375,sv
utt_158376,b
utt_158377,+
utt_158378,%
utt_158379,b
utt_158380,sd
utt_158381,sv
utt_158382,ba
utt_158383,+
utt_158384,%
utt_158385,%
utt_158386,sd
utt_158387,sd
utt_158388,sd
utt_158389,%
utt_158390,%
utt_158391,b
utt_158392,sd
utt_158393,b
utt_158394,sd
utt_158395,sd
utt_158396,aa
utt_158397,sd
utt_158398,ba
utt_158399,sd
utt_158400,x
utt_158401,sd
utt_158402,sd
utt_158403,%
utt_158404,%
utt_158405,sd
utt_158406,%
utt_158407,sd
utt_158408,sd
utt_158409,+
utt_158410,b
utt_158411,b
utt_158412,sd
utt_158413,+
utt_158414,sd
utt_158415,x
utt_158416,+
utt_158417,b
utt_158418,%
utt_158419,sd
utt_158420,b
utt_158421,+
utt_158422,sv
utt_158423,sd
utt_158424,sd
utt_158425,b
utt_158426,sd
utt_158427,bf
utt_158428,aa
utt_158429,x
utt_158430,sd
utt_158431,sd
utt_158432,b
utt_158433,+
utt_158434,sd
utt_158435,%
utt_158436,%
utt_158437,sv
utt_158438,h
utt_158439,qy
utt_158440,sd
utt_158441,b
utt_158442,b^m
utt_158443,%
utt_158444,sv
utt_158445,sv
utt_158446,b
utt_158447,+
utt_158448,sd
utt_158449,sd
utt_158450,sd
utt_158451,+
utt_158452,sd
utt_158453,b
utt_158454,+
utt_158455,%
utt_158456,sv
utt_158457,ba
utt_158458,+
utt_158459,sv
utt_158460,sd
utt_158461,sd
utt_158462,x
utt_158463,sd
utt_158464,qh
utt_158465,qw
utt_158466,sd
utt_158467,sd
utt_158468,bk
utt_158469,%
utt_158470,+
utt_158471,b
utt_158472,sv
utt_158473,sd
utt_158474,sd
utt_158475,b
utt_158476,b
utt_158477,b
utt_158478,+
utt_158479,b
utt_158480,b
utt_158481,h
utt_158482,sd
utt_158483,b
utt_158484,+
utt_158485,sd
utt_158486,sd
utt_158487,sd
utt_158488,sd
utt_158489,sd
utt_158490,b
utt_158491,b
utt_158492,%
utt_158493,sv
utt_158494,sv
utt_158495,b
utt_158496,+
utt_158497,aa
utt_158498,aa
utt_158499,+
utt_158500,ba
utt_158501,sd
utt_158502,sd
utt_158503,sd
utt_158504,b
utt_158505,sd
utt_158506,b
utt_158507,+
utt_158508,b
utt_158509,sd
utt_158510,sd
utt_158511,b
utt_158512,qh
utt_158513,b
utt_158514,%
utt_158515,sd
utt_158516,sd
utt_158517,b
utt_158518,x
utt_158519,+
utt_158520,^q
utt_158521,sd
utt_158522,b
utt_158523,sd
utt_158524,qy
utt_158525,na
utt_158526,sd
utt_158527,%
utt_158528,+
utt_158529,sd
utt_158530,aa
utt_158531,sd
utt_158532,%
utt_158533,sd
utt_158534,x
utt_158535,sd
utt_158536,b
utt_158537,sd
utt_158538,b
utt_158539,sd
utt_158540,sd
utt_158541,sv
utt_158542,sv
utt_158543,aa
utt_158544,+
utt_158545,^q
utt_158546,b
utt_158547,%
utt_158548,+
utt_158549,sd
utt_158550,sv
utt_158551,sv
utt_158552,sd
utt_158553,sd
utt_158554,sd
utt_158555,b
utt_158556,sd
utt_158557,%
utt_158558,sd
utt_158559,qw
utt_158560,sd
utt_158561,ad
utt_158562,aa
utt_158563,qy^d
utt_158564,nn
utt_158565,ng
utt_158566,ng
utt_158567,%
utt_158568,%
utt_158569,%
utt_158570,qw
utt_158571,sd
utt_158572,b^m
utt_158573,aa
utt_158574,sd
utt_158575,ba
utt_158576,sd
